GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AGP001,AGP002,AGV001,AGV002
"G2200050","1860","Louisiana","220","Ascension","0050","Ascension","45","50",42666,109213,6253790,887690
"G2200070","1860","Louisiana","220","Assumption","0070","Assumption","45","70",57886,93520,7013350,700319
"G2200090","1860","Louisiana","220","Avoyelles","0090","Avoyelles","45","90",58078,243664,5175358,238787
"G2200130","1860","Louisiana","220","Bienville","0130","Bienville","45","130",,,,
"G2200150","1860","Louisiana","220","Bossier","0150","Bossier","45","150",91583,220772,4657057,228991
"G2200170","1860","Louisiana","220","Caddo","0170","Caddo","45","170",98928,208472,3843015,110476
"G2200190","1860","Louisiana","220","Calcasieu","0190","Calcasieu","45","190",8621,28781,236920,41675
"G2200210","1860","Louisiana","220","Caldwell","0210","Caldwell","45","210",21468,86872,1701075,87266
"G2200235","1860","Louisiana","220","Carroll","0235","Carroll","45","235",118116,175994,15068712,596883
"G2200250","1860","Louisiana","220","Catahoula","0250","Catahoula","45","250",54413,188546,5693255,149160
"G2200270","1860","Louisiana","220","Claiborne","0270","Claiborne","45","270",114699,389738,2775080,215303
"G2200290","1860","Louisiana","220","Concordia","0290","Concordia","45","290",87406,158523,12335720,837310
"G2200310","1860","Louisiana","220","De Soto","0310","De Soto","45","310",96591,282354,2546987,78357
"G2200330","1860","Louisiana","220","East Baton Rouge","0330","East Baton Rouge","45","330",55220,127401,2588300,592848
"G2200370","1860","Louisiana","220","East Feliciana","0370","East Feliciana","45","370",96728,124316,2218878,213965
"G2200410","1860","Louisiana","220","Franklin","0410","Franklin","45","410",34138,127655,1674572,69682
"G2200470","1860","Louisiana","220","Iberville","0470","Iberville","45","470",62523,131688,12661190,886719
"G2200490","1860","Louisiana","220","Jackson","0490","Jackson","45","490",70873,215002,1343760,90799
"G2200510","1860","Louisiana","220","Jefferson","0510","Jefferson","45","510",24148,50269,2682080,55060
"G2200550","1860","Louisiana","220","Lafayette","0550","Lafayette","45","550",111375,52432,1224630,124635
"G2200570","1860","Louisiana","220","Lafourche","0570","Lafourche","45","570",40555,89542,4104100,568292
"G2200630","1860","Louisiana","220","Livingston","0630","Livingston","45","630",10537,95683,317038,28250
"G2200650","1860","Louisiana","220","Madison","0650","Madison","45","650",104383,172642,11640660,364920
"G2200670","1860","Louisiana","220","Morehouse","0670","Morehouse","45","670",52988,150032,5505285,143472
"G2200690","1860","Louisiana","220","Natchitoches","0690","Natchitoches","45","690",80616,276626,5059293,99815
"G2200710","1860","Louisiana","220","Orleans","0710","Orleans","45","710",5749,19715,1301000,77050
"G2200730","1860","Louisiana","220","Ouachita","0730","Ouachita","45","730",25881,96447,2323633,97489
"G2200750","1860","Louisiana","220","Plaquemines","0750","Plaquemines","45","750",28975,61469,2791700,161000
"G2200770","1860","Louisiana","220","Pointe Coupee","0770","Pointe Coupee","45","770",82932,169025,8815520,2113835
"G2200790","1860","Louisiana","220","Rapides","0790","Rapides","45","790",105839,331117,9340612,1092340
"G2200850","1860","Louisiana","220","Sabine","0850","Sabine","45","850",26350,86171,414746,43327
"G2200870","1860","Louisiana","220","St Bernard","0870","St Bernard","45","870",,,,
"G2200890","1860","Louisiana","220","St Charles","0890","St Charles","45","890",29969,54594,3261900,579795
"G2200910","1860","Louisiana","220","St Helena","0910","St Helena","45","910",37458,202576,1460107,80657
"G2200930","1860","Louisiana","220","St James","0930","St James","45","930",45166,63885,3557050,1361200
"G2200950","1860","Louisiana","220","St John The Baptist","0950","St John The Baptist","45","950",32481,40505,2592800,408250
"G2200970","1860","Louisiana","220","St Landry","0970","St Landry","45","970",93292,221340,5026118,314110
"G2200990","1860","Louisiana","220","St Martin","0990","St Martin","45","990",42870,170011,4850021,256027
"G2201010","1860","Louisiana","220","St Mary","1010","St Mary","45","1010",78389,210481,9737100,1266695
"G2201030","1860","Louisiana","220","St Tammany","1030","St Tammany","45","1030",6126,59532,168261,4323
"G2201070","1860","Louisiana","220","Tensas","1070","Tensas","45","1070",117355,236675,15452764,728074
"G2201090","1860","Louisiana","220","Terrebonne","1090","Terrebonne","45","1090",38816,158806,7166390,946733
"G2201110","1860","Louisiana","220","Union","1110","Union","45","1110",82791,210684,1166836,115370
"G2201130","1860","Louisiana","220","Vermilion","1130","Vermillion","45","1130",85753,5601,412365,55025
"G2201170","1860","Louisiana","220","Washington","1170","Washington","45","1170",22177,148845,247720,37602
"G2201210","1860","Louisiana","220","West Baton Rouge","1210","West Baton Rouge","45","1210",32044,52833,3650210,1106250
"G2201250","1860","Louisiana","220","West Feliciana","1250","West Feliciana","45","1250",71539,105801,2244516,345725
"G2201270","1860","Louisiana","220","Winn","1270","Winn","45","1270",20617,85618,488190,46674
"G2300010","1860","Maine","230","Androscoggin","0010","Androscoggin","2","10",145186,89055,4990907,180428
"G2300030","1860","Maine","230","Aroostook","0030","Aroostook","2","30",124117,326699,2217136,178182
"G2300050","1860","Maine","230","Cumberland","0050","Cumberland","2","50",209555,168144,9470564,280129
"G2300070","1860","Maine","230","Franklin","0070","Franklin","2","70",191762,174529,3643748,172525
"G2300090","1860","Maine","230","Hancock","0090","Hancock","2","90",102724,214736,3022796,98010
"G2300110","1860","Maine","230","Kennebec","0110","Kennebec","2","110",285393,164960,8858356,375864
"G2300130","1860","Maine","230","Knox","0130","Knox","2","130",74537,68364,2707250,133122
"G2300150","1860","Maine","230","Lincoln","0150","Lincoln","2","150",119034,102538,3960878,138030
"G2300170","1860","Maine","230","Oxford","0170","Oxford","2","170",259640,314216,5615754,273548
"G2300190","1860","Maine","230","Penobscot","0190","Penobscot","2","190",243386,363839,6711673,371888
"G2300210","1860","Maine","230","Piscataquis","0210","Piscataquis","2","210",97674,138047,1764327,100896
"G2300230","1860","Maine","230","Sagadahoc","0230","Sagadahoc","2","230",70838,45728,2487209,75134
"G2300250","1860","Maine","230","Somerset","0250","Somerset","2","250",261245,271093,5729553,323945
"G2300270","1860","Maine","230","Waldo","0270","Waldo","2","270",192237,160860,4516496,240002
"G2300290","1860","Maine","230","Washington","0290","Washington","2","290",83728,219393,2234257,94590
"G2300310","1860","Maine","230","York","0310","York","2","310",243077,201337,10757624,262034
"G2400010","1860","Maryland","240","Allegany","0010","Allegany","52","10",108388,180817,3155563,100395
"G2400030","1860","Maryland","240","Anne Arundel","0030","Anne Arundel","52","30",144211,100950,7512331,189834
"G2400050","1860","Maryland","240","Baltimore","0050","Baltimore","52","50",206536,113021,22491196,455857
"G2400090","1860","Maryland","240","Calvert","0090","Calvert","52","70",81301,55130,3407902,64354
"G2400110","1860","Maryland","240","Caroline","0110","Caroline","52","90",61101,31606,1222685,30315
"G2400130","1860","Maryland","240","Carroll","0130","Carroll","52","110",170353,67145,7567638,271805
"G2400150","1860","Maryland","240","Cecil","0150","Cecil","52","130",141776,65420,8168950,287988
"G2400170","1860","Maryland","240","Charles","0170","Charles","52","150",106338,76641,3236015,89009
"G2400190","1860","Maryland","240","Dorchester","0190","Dorchester","52","170",119445,113482,3669040,92423
"G2400210","1860","Maryland","240","Frederick","0210","Frederick","52","190",271998,67345,14127926,441814
"G2400250","1860","Maryland","240","Harford","0250","Harford","52","230",139051,80860,7433740,268546
"G2400270","1860","Maryland","240","Howard","0270","Howard","52","250",110657,54332,4514648,139148
"G2400290","1860","Maryland","240","Kent","0290","Kent","52","270",132814,36614,6877390,132655
"G2400310","1860","Maryland","240","Montgomery","0310","Montgomery","52","290",176790,114814,5920318,314708
"G2400330","1860","Maryland","240","Prince Georges","0330","Prince Georges","52","310",182468,99235,10421108,211971
"G2400350","1860","Maryland","240","Queen Anne's","0350","Queen Anne's","52","330",153113,62718,5236080,146075
"G2400370","1860","Maryland","240","St Mary's","0370","St Mary's","52","370",114459,103062,4395135,109908
"G2400390","1860","Maryland","240","Somerset","0390","Somerset","52","350",118873,150322,4626241,91795
"G2400410","1860","Maryland","240","Talbot","0410","Talbot","52","390",110483,55674,5774848,126950
"G2400430","1860","Maryland","240","Washington","0430","Washington","52","410",196503,43637,11954804,354938
"G2400470","1860","Maryland","240","Worcester","0470","Worcester","52","450",155609,160479,4260120,90041
"G2500010","1860","Massachusetts","250","Barnstable","0010","Barnstable","3","10",34336,45736,2129156,85095
"G2500030","1860","Massachusetts","250","Berkshire","0030","Berkshire","3","30",300459,146186,9913858,330891
"G2500050","1860","Massachusetts","250","Bristol","0050","Bristol","3","50",85804,107237,6883141,222884
"G2500070","1860","Massachusetts","250","Dukes","0070","Dukes","3","70",22033,9430,609790,15118
"G2500090","1860","Massachusetts","250","Essex","0090","Essex","3","90",141465,42104,10330506,341384
"G2500110","1860","Massachusetts","250","Franklin","0110","Franklin","3","110",234723,114882,7569223,234427
"G2500130","1860","Massachusetts","250","Hampden","0130","Hampden","3","130",190706,94539,7402883,266101
"G2500150","1860","Massachusetts","250","Hampshire","0150","Hampshire","3","150",222448,66659,7730161,296214
"G2500170","1860","Massachusetts","250","Middlesex","0170","Middlesex","3","170",248727,135042,24396128,895059
"G2500190","1860","Massachusetts","250","Nantucket","0190","Nantucket","3","190",6736,6382,166548,12015
"G2500210","1860","Massachusetts","250","Norfolk","0210","Norfolk","3","210",82054,77045,15539042,276108
"G2500230","1860","Massachusetts","250","Plymouth","0230","Plymouth","3","230",95669,114650,7620646,185078
"G2500250","1860","Massachusetts","250","Suffolk","0250","Suffolk","3","250",3279,237,754600,16710
"G2500270","1860","Massachusetts","250","Worcester","0270","Worcester","3","270",487073,223083,22210268,717914
"G2600010","1860","Michigan","260","Alcona","0010","Alcona","23","10",,,,
"G2600050","1860","Michigan","260","Allegan","0050","Allegan","23","50",62147,111700,3220560,143070
"G2600070","1860","Michigan","260","Alpena","0070","Alpena","23","70",,,,
"G2600090","1860","Michigan","260","Antrim","0090","Antrim","23","90",,,,
"G2600150","1860","Michigan","260","Barry","0150","Barry","23","150",73503,89486,2825235,113888
"G2600170","1860","Michigan","260","Bay","0170","Bay","23","170",2567,5843,134110,8110
"G2600210","1860","Michigan","260","Berrien","0210","Berrien","23","210",75113,102542,4730978,135847
"G2600230","1860","Michigan","260","Branch","0230","Branch","23","230",107871,103884,5118105,134353
"G2600250","1860","Michigan","260","Calhoun","0250","Calhoun","23","250",195511,144302,7529957,334178
"G2600270","1860","Michigan","260","Cass","0270","Cass","23","270",114733,106829,5351411,154049
"G2600310","1860","Michigan","260","Cheboygan","0310","Cheboygan","23","310",573,2360,12787,538
"G2600330","1860","Michigan","260","Chippewa","0330","Chippewa","23","330",1479,6300,70530,4895
"G2600370","1860","Michigan","260","Clinton","0370","Clinton","23","370",80548,122779,3580940,128553
"G2600410","1860","Michigan","260","Delta","0410","Delta","23","410",457,1722,12170,905
"G2600450","1860","Michigan","260","Eaton","0450","Eaton","23","450",72267,92880,3385669,125204
"G2600470","1860","Michigan","260","Emmet","0470","Emmet","23","470",668,6339,21290,953
"G2600490","1860","Michigan","260","Genesee","0490","Genesee","23","490",94451,88017,4569410,170751
"G2600510","1860","Michigan","260","Gladwin","0510","Gladwin","23","510",,,,
"G2600550","1860","Michigan","260","Grand Traverse","0550","Grand Traverse","23","550",2112,7802,67230,2260
"G2600570","1860","Michigan","260","Gratiot","0570","Gratiot","23","570",8882,34972,324237,11312
"G2600590","1860","Michigan","260","Hillsdale","0590","Hillsdale","23","590",162872,143655,7282172,274677
"G2600610","1860","Michigan","260","Houghton","0610","Houghton","23","610",1551,16281,106040,2170
"G2600630","1860","Michigan","260","Huron","0630","Huron","23","630",3595,16707,124200,400
"G2600650","1860","Michigan","260","Ingham","0650","Ingham","23","650",76796,90000,3566344,117707
"G2600670","1860","Michigan","260","Ionia","0670","Ionia","23","670",91144,105498,3891900,163595
"G2600690","1860","Michigan","260","Iosco","0690","Iosco","23","690",,,,
"G2600730","1860","Michigan","260","Isabella","0730","Isabella","23","730",2069,12123,98100,5726
"G2600750","1860","Michigan","260","Jackson","0750","Jackson","23","750",216211,159183,8492460,251938
"G2600770","1860","Michigan","260","Kalamazoo","0770","Kalamazoo","23","770",153923,120600,8137368,265160
"G2600810","1860","Michigan","260","Kent","0810","Kent","23","810",125529,153339,6552452,200544
"G2600870","1860","Michigan","260","Lapeer","0870","Lapeer","23","870",84067,89946,3286909,168860
"G2600890","1860","Michigan","260","Leelanau","0890","Leelanau","23","890",1373,8366,65011,3205
"G2600910","1860","Michigan","260","Lenawee","0910","Lenawee","23","910",197073,147265,9350796,329394
"G2600930","1860","Michigan","260","Livingston","0930","Livingston","23","930",130473,123690,4604860,161463
"G2600990","1860","Michigan","260","Macomb","0990","Macomb","23","990",130056,104615,6367273,296594
"G2601010","1860","Michigan","260","Manistee","1010","Manistee","23","1010",,,,
"G2601015","1860","Michigan","260","Manitou","1015","Manitou","23","1015",320,350,6000,1180
"G2601030","1860","Michigan","260","Marquette","1030","Marquette","23","1030",882,1573,64085,1625
"G2601050","1860","Michigan","260","Mason","1050","Mason","23","1050",160,760,8050,1825
"G2601070","1860","Michigan","260","Mecosta","1070","Mecosta","23","1070",908,3915,29400,710
"G2601095","1860","Michigan","260","Michilimackinac","1095","Michilimackinac","23","970",646,2323,16350,155
"G2601110","1860","Michigan","260","Midland","1110","Midland","23","1110",1806,6245,95700,3569
"G2601150","1860","Michigan","260","Monroe","1150","Monroe","23","1150",93977,107650,4026965,158638
"G2601170","1860","Michigan","260","Montcalm","1170","Montcalm","23","1170",14269,20159,517230,22053
"G2601210","1860","Michigan","260","Muskegon","1210","Muskegon","23","1210",4659,19893,240380,7806
"G2601230","1860","Michigan","260","Newaygo","1230","Newaygo","23","1230",6229,10167,129000,6293
"G2601250","1860","Michigan","260","Oakland","1250","Oakland","23","1250",304509,192625,13624758,473464
"G2601270","1860","Michigan","260","Oceana","1270","Oceana","23","1270",2997,35868,227770,3602
"G2601310","1860","Michigan","260","Ontonagon","1310","Ontonagon","23","1310",2845,20451,163950,7530
"G2601330","1860","Michigan","260","Osceola","1330","Osceola","23","1330",220,815,5200,0
"G2601390","1860","Michigan","260","Ottawa","1390","Ottawa","23","1390",37574,66296,1724415,57992
"G2601410","1860","Michigan","260","Presque Isle","1410","Presque Isle","23","1410",,,,
"G2601450","1860","Michigan","260","Saginaw","1450","Saginaw","23","1450",18168,43206,666827,55015
"G2601470","1860","Michigan","260","St Clair","1470","St Clair","23","1470",32157,48785,1659142,62540
"G2601490","1860","Michigan","260","St Joseph","1490","St Joseph","23","1490",156170,111015,6652824,249986
"G2601510","1860","Michigan","260","Sanilac","1510","Sanilac","23","1510",16605,30132,422790,15569
"G2601530","1860","Michigan","260","Schoolcraft","1530","Schoolcraft","23","1530",70,973,42000,130
"G2601550","1860","Michigan","260","Shiawassee","1550","Shiawassee","23","1550",46276,69472,2085469,88493
"G2601570","1860","Michigan","260","Tuscola","1570","Tuscola","23","1570",19035,100292,1015316,19881
